station_id,stationname,date,daytype,rides
41430,87th,2/20/22,U,850
41440,Addison-Brown,2/20/22,U,395
41450,Chicago/State,2/20/22,U,3747
41460,Irving Park-Brown,2/20/22,U,461
41480,Western-Brown,2/20/22,U,938
41490,Harrison,2/20/22,U,1238
41500,Montrose-Brown,2/20/22,U,492
41510,Morgan-Lake,2/20/22,U,1351
41660,Lake/State,2/20/22,U,4152
41670,Conservatory,2/20/22,U,407
41680,Oakton-Skokie,2/20/22,U,94
41690,Cermak-McCormick Place,2/20/22,U,600
41700,Washington/Wabash,2/20/22,U,2385
40010,Austin-Forest Park,2/21/22,W,495
40020,Harlem-Lake,2/21/22,W,1197
40030,Pulaski-Lake,2/21/22,W,541
40040,Quincy/Wells,2/21/22,W,1512
40050,Davis,2/21/22,W,1149
40060,Belmont-O'Hare,2/21/22,W,1894
40070,Jackson/Dearborn,2/21/22,W,1864
40080,Sheridan,2/21/22,W,1572
40090,Damen-Brown,2/21/22,W,781
40100,Morse,2/21/22,W,1568
40120,35th/Archer,2/21/22,W,943
40130,51st,2/21/22,W,292
40140,Dempster-Skokie,2/21/22,W,588
40150,Pulaski-Cermak,2/21/22,W,483
40160,LaSalle/Van Buren,2/21/22,W,588
40170,Ashland-Lake,2/21/22,W,768
40180,Oak Park-Forest Park,2/21/22,W,413
40190,Sox-35th-Dan Ryan,2/21/22,W,1153
40210,Damen-Cermak,2/21/22,W,674
40220,Western-Forest Park,2/21/22,W,481
40230,Cumberland,2/21/22,W,1031
40240,79th,2/21/22,W,2086
40250,Kedzie-Homan-Forest Park,2/21/22,W,583
40260,State/Lake,2/21/22,W,3608
40270,Main,2/21/22,W,373
40280,Central-Lake,2/21/22,W,623
40290,Ashland/63rd,2/21/22,W,328
40300,Indiana,2/21/22,W,204
40310,Western-Orange,2/21/22,W,1342
40320,Division/Milwaukee,2/21/22,W,1785
40330,Grand/State,2/21/22,W,3006
40340,Berwyn,2/21/22,W,0
40350,UIC-Halsted,2/21/22,W,3707
40360,Southport,2/21/22,W,1082
40370,Washington/Dearborn,2/21/22,W,3638
40380,Clark/Lake,2/21/22,W,3711
40390,Forest Park,2/21/22,W,835
40400,Noyes,2/21/22,W,373
40420,Cicero-Cermak,2/21/22,W,541
40430,Clinton-Forest Park,2/21/22,W,791
40440,California-Cermak,2/21/22,W,605
40450,95th/Dan Ryan,2/21/22,W,2866
40460,Merchandise Mart,2/21/22,W,1519
40470,Racine,2/21/22,W,452
40480,Cicero-Lake,2/21/22,W,440
40490,Grand/Milwaukee,2/21/22,W,940
40510,Garfield-South Elevated,2/21/22,W,339
40520,Foster,2/21/22,W,288
40530,Diversey,2/21/22,W,1649
40540,Wilson,2/21/22,W,2964
40550,Irving Park-O'Hare,2/21/22,W,1214
40560,Jackson/State,2/21/22,W,2453
40570,California/Milwaukee,2/21/22,W,1588
40580,54th/Cermak,2/21/22,W,1061
40590,Damen/Milwaukee,2/21/22,W,1845
40600,Kostner,2/21/22,W,168
40610,Ridgeland,2/21/22,W,335
40630,Clark/Division,2/21/22,W,2613
40650,North/Clybourn,2/21/22,W,1812
40660,Armitage,2/21/22,W,1253
40670,Western/Milwaukee,2/21/22,W,1506
40680,Adams/Wabash,2/21/22,W,2763
40690,Dempster,2/21/22,W,268
40700,Laramie,2/21/22,W,371
40710,Chicago/Franklin,2/21/22,W,2064
40720,East 63rd-Cottage Grove,2/21/22,W,286
40730,Washington/Wells,2/21/22,W,1673
40740,Western-Cermak,2/21/22,W,547
40750,Harlem-O'Hare,2/21/22,W,935
40760,Granville,2/21/22,W,1375
40770,Lawrence,2/21/22,W,0
40780,Central Park,2/21/22,W,376
40790,Monroe/Dearborn,2/21/22,W,1582
40800,Sedgwick,2/21/22,W,1149
40810,Medical Center,2/21/22,W,814
40820,Rosemont,2/21/22,W,2245
40830,18th,2/21/22,W,785
40840,South Boulevard,2/21/22,W,239
40850,Library,2/21/22,W,1721
40870,Francisco,2/21/22,W,511
40880,Thorndale,2/21/22,W,847
40890,O'Hare Airport,2/21/22,W,5531
40900,Howard,2/21/22,W,1867
40910,63rd-Dan Ryan,2/21/22,W,906
40920,Pulaski-Forest Park,2/21/22,W,811
40930,Midway Airport,2/21/22,W,2803
40940,Halsted/63rd,2/21/22,W,156
40960,Pulaski-Orange,2/21/22,W,1664
40970,Cicero-Forest Park,2/21/22,W,433
40980,Harlem-Forest Park,2/21/22,W,345
40990,69th,2/21/22,W,1495
41000,Cermak-Chinatown,2/21/22,W,1741
41010,Rockwell,2/21/22,W,487
41020,Logan Square,2/21/22,W,2223
41030,Polk,2/21/22,W,1492
41040,Kedzie-Cermak,2/21/22,W,411
41050,Linden,2/21/22,W,211
41060,Ashland-Orange,2/21/22,W,618
41070,Kedzie-Lake,2/21/22,W,349
41080,47th-South Elevated,2/21/22,W,312
41090,Monroe/State,2/21/22,W,1699
41120,35-Bronzeville-IIT,2/21/22,W,624
41130,Halsted-Orange,2/21/22,W,988
41140,King Drive,2/21/22,W,141
41150,Kedzie-Midway,2/21/22,W,1416
41160,Clinton-Lake,2/21/22,W,1179
41170,Garfield-Dan Ryan,2/21/22,W,995
41180,Kedzie-Brown,2/21/22,W,714
41190,Jarvis,2/21/22,W,587
41200,Argyle,2/21/22,W,1475
41210,Wellington,2/21/22,W,939
41220,Fullerton,2/21/22,W,5668
41230,47th-Dan Ryan,2/21/22,W,836
41240,Addison-O'Hare,2/21/22,W,834
41250,Central-Evanston,2/21/22,W,314
41260,Austin-Lake,2/21/22,W,595
41270,43rd,2/21/22,W,284
41280,Jefferson Park,2/21/22,W,2362
41290,Kimball,2/21/22,W,1559
41300,Loyola,2/21/22,W,2130
41310,Paulina,2/21/22,W,860
41320,Belmont-North Main,2/21/22,W,4091
41330,Montrose-O'Hare,2/21/22,W,716
41340,LaSalle,2/21/22,W,1046
41350,Oak Park-Lake,2/21/22,W,407
41360,California-Lake,2/21/22,W,353
41380,Bryn Mawr,2/21/22,W,1403
41400,Roosevelt,2/21/22,W,4103
41410,Chicago/Milwaukee,2/21/22,W,1167
41420,Addison-North Main,2/21/22,W,2242
41430,87th,2/21/22,W,1121
41440,Addison-Brown,2/21/22,W,636
41450,Chicago/State,2/21/22,W,4784
41460,Irving Park-Brown,2/21/22,W,779
41480,Western-Brown,2/21/22,W,1328
41490,Harrison,2/21/22,W,1432
41500,Montrose-Brown,2/21/22,W,690
41510,Morgan-Lake,2/21/22,W,1421
41660,Lake/State,2/21/22,W,4971
41670,Conservatory,2/21/22,W,310
41680,Oakton-Skokie,2/21/22,W,321
41690,Cermak-McCormick Place,2/21/22,W,611
41700,Washington/Wabash,2/21/22,W,3852
40010,Austin-Forest Park,2/22/22,W,654
40020,Harlem-Lake,2/22/22,W,1465
40030,Pulaski-Lake,2/22/22,W,594
40040,Quincy/Wells,2/22/22,W,2583
40050,Davis,2/22/22,W,1294
40060,Belmont-O'Hare,2/22/22,W,2295
40070,Jackson/Dearborn,2/22/22,W,2554
40080,Sheridan,2/22/22,W,1852
40090,Damen-Brown,2/22/22,W,1100
40100,Morse,2/22/22,W,1858
40120,35th/Archer,2/22/22,W,1332
40130,51st,2/22/22,W,406
40140,Dempster-Skokie,2/22/22,W,612
40150,Pulaski-Cermak,2/22/22,W,560
40160,LaSalle/Van Buren,2/22/22,W,1062
40170,Ashland-Lake,2/22/22,W,1336
40180,Oak Park-Forest Park,2/22/22,W,544
40190,Sox-35th-Dan Ryan,2/22/22,W,1485
40210,Damen-Cermak,2/22/22,W,874
40220,Western-Forest Park,2/22/22,W,692
40230,Cumberland,2/22/22,W,1294
40240,79th,2/22/22,W,2544
40250,Kedzie-Homan-Forest Park,2/22/22,W,783
40260,State/Lake,2/22/22,W,4197
40270,Main,2/22/22,W,434
40280,Central-Lake,2/22/22,W,943
40290,Ashland/63rd,2/22/22,W,436
40300,Indiana,2/22/22,W,268
40310,Western-Orange,2/22/22,W,1803
40320,Division/Milwaukee,2/22/22,W,2539
40330,Grand/State,2/22/22,W,3038
40340,Berwyn,2/22/22,W,0
40350,UIC-Halsted,2/22/22,W,3519
40360,Southport,2/22/22,W,1278
40370,Washington/Dearborn,2/22/22,W,4880
40380,Clark/Lake,2/22/22,W,5974
40390,Forest Park,2/22/22,W,1089
40400,Noyes,2/22/22,W,484
40420,Cicero-Cermak,2/22/22,W,595
40430,Clinton-Forest Park,2/22/22,W,1118
40440,California-Cermak,2/22/22,W,760
40450,95th/Dan Ryan,2/22/22,W,3655
40460,Merchandise Mart,2/22/22,W,2387
40470,Racine,2/22/22,W,1082
40480,Cicero-Lake,2/22/22,W,499
40490,Grand/Milwaukee,2/22/22,W,1042
40510,Garfield-South Elevated,2/22/22,W,443
40520,Foster,2/22/22,W,379
40530,Diversey,2/22/22,W,2274
40540,Wilson,2/22/22,W,3656
40550,Irving Park-O'Hare,2/22/22,W,1553
40560,Jackson/State,2/22/22,W,3239
40570,California/Milwaukee,2/22/22,W,1952
40580,54th/Cermak,2/22/22,W,1178
40590,Damen/Milwaukee,2/22/22,W,2137
40600,Kostner,2/22/22,W,207
40610,Ridgeland,2/22/22,W,456
40630,Clark/Division,2/22/22,W,3501
40650,North/Clybourn,2/22/22,W,2196
40660,Armitage,2/22/22,W,2007
40670,Western/Milwaukee,2/22/22,W,1999
40680,Adams/Wabash,2/22/22,W,3201
40690,Dempster,2/22/22,W,333
40700,Laramie,2/22/22,W,460
40710,Chicago/Franklin,2/22/22,W,2700
40720,East 63rd-Cottage Grove,2/22/22,W,366
40730,Washington/Wells,2/22/22,W,3050
40740,Western-Cermak,2/22/22,W,630
40750,Harlem-O'Hare,2/22/22,W,1205
40760,Granville,2/22/22,W,1706
40770,Lawrence,2/22/22,W,0
40780,Central Park,2/22/22,W,548
40790,Monroe/Dearborn,2/22/22,W,2473
40800,Sedgwick,2/22/22,W,1661
40810,Medical Center,2/22/22,W,1554
40820,Rosemont,2/22/22,W,2325
40830,18th,2/22/22,W,828
40840,South Boulevard,2/22/22,W,320
40850,Library,2/22/22,W,2283
40870,Francisco,2/22/22,W,654
40880,Thorndale,2/22/22,W,1216
40890,O'Hare Airport,2/22/22,W,4786
40900,Howard,2/22/22,W,2276
40910,63rd-Dan Ryan,2/22/22,W,1148
40920,Pulaski-Forest Park,2/22/22,W,903
40930,Midway Airport,2/22/22,W,3554
40940,Halsted/63rd,2/22/22,W,203
40960,Pulaski-Orange,2/22/22,W,2488
40970,Cicero-Forest Park,2/22/22,W,564
40980,Harlem-Forest Park,2/22/22,W,382
40990,69th,2/22/22,W,1828
41000,Cermak-Chinatown,2/22/22,W,1350
41010,Rockwell,2/22/22,W,671
41020,Logan Square,2/22/22,W,2759
41030,Polk,2/22/22,W,1864
41040,Kedzie-Cermak,2/22/22,W,498
41050,Linden,2/22/22,W,290
41060,Ashland-Orange,2/22/22,W,809
41070,Kedzie-Lake,2/22/22,W,579
41080,47th-South Elevated,2/22/22,W,409
41090,Monroe/State,2/22/22,W,2580
41120,35-Bronzeville-IIT,2/22/22,W,749
41130,Halsted-Orange,2/22/22,W,1139
41140,King Drive,2/22/22,W,187
41150,Kedzie-Midway,2/22/22,W,1838
41160,Clinton-Lake,2/22/22,W,1683
41170,Garfield-Dan Ryan,2/22/22,W,1222
41180,Kedzie-Brown,2/22/22,W,924
41190,Jarvis,2/22/22,W,662
41200,Argyle,2/22/22,W,1676
41210,Wellington,2/22/22,W,1261
41220,Fullerton,2/22/22,W,6544
41230,47th-Dan Ryan,2/22/22,W,1100
41240,Addison-O'Hare,2/22/22,W,1172
41250,Central-Evanston,2/22/22,W,385
41260,Austin-Lake,2/22/22,W,747
41270,43rd,2/22/22,W,381
41280,Jefferson Park,2/22/22,W,2871
41290,Kimball,2/22/22,W,1941
41300,Loyola,2/22/22,W,2428
41310,Paulina,2/22/22,W,1145
41320,Belmont-North Main,2/22/22,W,4671
41330,Montrose-O'Hare,2/22/22,W,870
41340,LaSalle,2/22/22,W,1375
41350,Oak Park-Lake,2/22/22,W,509
41360,California-Lake,2/22/22,W,489
41380,Bryn Mawr,2/22/22,W,1649
41400,Roosevelt,2/22/22,W,4442
41410,Chicago/Milwaukee,2/22/22,W,1646
41420,Addison-North Main,2/22/22,W,2740
41430,87th,2/22/22,W,1415
41440,Addison-Brown,2/22/22,W,921
41450,Chicago/State,2/22/22,W,5250
41460,Irving Park-Brown,2/22/22,W,1098
41480,Western-Brown,2/22/22,W,1649
41490,Harrison,2/22/22,W,1952
41500,Montrose-Brown,2/22/22,W,962
41510,Morgan-Lake,2/22/22,W,1587
41660,Lake/State,2/22/22,W,6682
41670,Conservatory,2/22/22,W,379
41680,Oakton-Skokie,2/22/22,W,385
41690,Cermak-McCormick Place,2/22/22,W,661
41700,Washington/Wabash,2/22/22,W,4576
40010,Austin-Forest Park,2/23/22,W,637
40020,Harlem-Lake,2/23/22,W,1408
40030,Pulaski-Lake,2/23/22,W,622
40040,Quincy/Wells,2/23/22,W,2564
40050,Davis,2/23/22,W,1369
40060,Belmont-O'Hare,2/23/22,W,2375
40070,Jackson/Dearborn,2/23/22,W,2591
40080,Sheridan,2/23/22,W,1904
40090,Damen-Brown,2/23/22,W,1177
40100,Morse,2/23/22,W,1968
40120,35th/Archer,2/23/22,W,1447
40130,51st,2/23/22,W,400
40140,Dempster-Skokie,2/23/22,W,636
40150,Pulaski-Cermak,2/23/22,W,581
40160,LaSalle/Van Buren,2/23/22,W,1116
40170,Ashland-Lake,2/23/22,W,1197
40180,Oak Park-Forest Park,2/23/22,W,573
40190,Sox-35th-Dan Ryan,2/23/22,W,1616
40210,Damen-Cermak,2/23/22,W,995
40220,Western-Forest Park,2/23/22,W,737
40230,Cumberland,2/23/22,W,1357
40240,79th,2/23/22,W,2668
40250,Kedzie-Homan-Forest Park,2/23/22,W,750
40260,State/Lake,2/23/22,W,4626
40270,Main,2/23/22,W,459
40280,Central-Lake,2/23/22,W,964
40290,Ashland/63rd,2/23/22,W,444
40300,Indiana,2/23/22,W,321
40310,Western-Orange,2/23/22,W,1875
40320,Division/Milwaukee,2/23/22,W,2649
40330,Grand/State,2/23/22,W,3132
40340,Berwyn,2/23/22,W,0
40350,UIC-Halsted,2/23/22,W,3935
40360,Southport,2/23/22,W,1349
40370,Washington/Dearborn,2/23/22,W,5125
40380,Clark/Lake,2/23/22,W,6216
40390,Forest Park,2/23/22,W,1197
40400,Noyes,2/23/22,W,457
40420,Cicero-Cermak,2/23/22,W,593
40430,Clinton-Forest Park,2/23/22,W,1125
40440,California-Cermak,2/23/22,W,811
40450,95th/Dan Ryan,2/23/22,W,3812
40460,Merchandise Mart,2/23/22,W,2514
40470,Racine,2/23/22,W,1147
40480,Cicero-Lake,2/23/22,W,481
40490,Grand/Milwaukee,2/23/22,W,1086
40510,Garfield-South Elevated,2/23/22,W,473
40520,Foster,2/23/22,W,391
40530,Diversey,2/23/22,W,2346
40540,Wilson,2/23/22,W,3816
40550,Irving Park-O'Hare,2/23/22,W,1650
40560,Jackson/State,2/23/22,W,3165
40570,California/Milwaukee,2/23/22,W,2104
40580,54th/Cermak,2/23/22,W,1230
40590,Damen/Milwaukee,2/23/22,W,2320
40600,Kostner,2/23/22,W,191
40610,Ridgeland,2/23/22,W,479
40630,Clark/Division,2/23/22,W,3620
40650,North/Clybourn,2/23/22,W,2300
40660,Armitage,2/23/22,W,2124
40670,Western/Milwaukee,2/23/22,W,2148
40680,Adams/Wabash,2/23/22,W,3230
40690,Dempster,2/23/22,W,331
40700,Laramie,2/23/22,W,550
40710,Chicago/Franklin,2/23/22,W,2847
40720,East 63rd-Cottage Grove,2/23/22,W,388
40730,Washington/Wells,2/23/22,W,3068
40740,Western-Cermak,2/23/22,W,657
40750,Harlem-O'Hare,2/23/22,W,1302
40760,Granville,2/23/22,W,1688
40770,Lawrence,2/23/22,W,0
40780,Central Park,2/23/22,W,549
40790,Monroe/Dearborn,2/23/22,W,2551
40800,Sedgwick,2/23/22,W,1819
40810,Medical Center,2/23/22,W,1326
40820,Rosemont,2/23/22,W,2432
40830,18th,2/23/22,W,925
40840,South Boulevard,2/23/22,W,305
40850,Library,2/23/22,W,2230
40870,Francisco,2/23/22,W,680
40880,Thorndale,2/23/22,W,1223
40890,O'Hare Airport,2/23/22,W,4805
40900,Howard,2/23/22,W,2299
40910,63rd-Dan Ryan,2/23/22,W,1180
40920,Pulaski-Forest Park,2/23/22,W,899
40930,Midway Airport,2/23/22,W,3742
40940,Halsted/63rd,2/23/22,W,219
40960,Pulaski-Orange,2/23/22,W,2703
40970,Cicero-Forest Park,2/23/22,W,553
40980,Harlem-Forest Park,2/23/22,W,434
40990,69th,2/23/22,W,1878
41000,Cermak-Chinatown,2/23/22,W,1502
41010,Rockwell,2/23/22,W,714
41020,Logan Square,2/23/22,W,2883
41030,Polk,2/23/22,W,1842
41040,Kedzie-Cermak,2/23/22,W,576
41050,Linden,2/23/22,W,299
41060,Ashland-Orange,2/23/22,W,866
41070,Kedzie-Lake,2/23/22,W,663
41080,47th-South Elevated,2/23/22,W,411
41090,Monroe/State,2/23/22,W,2716
41120,35-Bronzeville-IIT,2/23/22,W,836
41130,Halsted-Orange,2/23/22,W,1220
41140,King Drive,2/23/22,W,175
41150,Kedzie-Midway,2/23/22,W,1874
41160,Clinton-Lake,2/23/22,W,1652
41170,Garfield-Dan Ryan,2/23/22,W,1291
41180,Kedzie-Brown,2/23/22,W,947
41190,Jarvis,2/23/22,W,749
41200,Argyle,2/23/22,W,1843
41210,Wellington,2/23/22,W,1368
41220,Fullerton,2/23/22,W,6939
41230,47th-Dan Ryan,2/23/22,W,1206
41240,Addison-O'Hare,2/23/22,W,1231
41250,Central-Evanston,2/23/22,W,360
41260,Austin-Lake,2/23/22,W,787
41270,43rd,2/23/22,W,433
41280,Jefferson Park,2/23/22,W,3035
41290,Kimball,2/23/22,W,2025
41300,Loyola,2/23/22,W,2615
41310,Paulina,2/23/22,W,1206
41320,Belmont-North Main,2/23/22,W,4951
41330,Montrose-O'Hare,2/23/22,W,938
41340,LaSalle,2/23/22,W,1426
41350,Oak Park-Lake,2/23/22,W,544
41360,California-Lake,2/23/22,W,487
41380,Bryn Mawr,2/23/22,W,1754
41400,Roosevelt,2/23/22,W,4977
41410,Chicago/Milwaukee,2/23/22,W,1821
41420,Addison-North Main,2/23/22,W,2801
41430,87th,2/23/22,W,1494
41440,Addison-Brown,2/23/22,W,1035
41450,Chicago/State,2/23/22,W,5393
41460,Irving Park-Brown,2/23/22,W,1199
41480,Western-Brown,2/23/22,W,1717
41490,Harrison,2/23/22,W,1968
41500,Montrose-Brown,2/23/22,W,973
41510,Morgan-Lake,2/23/22,W,1723
41660,Lake/State,2/23/22,W,7267
41670,Conservatory,2/23/22,W,437
41680,Oakton-Skokie,2/23/22,W,422
41690,Cermak-McCormick Place,2/23/22,W,645
41700,Washington/Wabash,2/23/22,W,4821
40010,Austin-Forest Park,2/24/22,W,611
40020,Harlem-Lake,2/24/22,W,1506
40030,Pulaski-Lake,2/24/22,W,589
40040,Quincy/Wells,2/24/22,W,2649
40050,Davis,2/24/22,W,1316
40060,Belmont-O'Hare,2/24/22,W,2511
40070,Jackson/Dearborn,2/24/22,W,2599
40080,Sheridan,2/24/22,W,1963
40090,Damen-Brown,2/24/22,W,1242
40100,Morse,2/24/22,W,1923
40120,35th/Archer,2/24/22,W,1385
40130,51st,2/24/22,W,445
40140,Dempster-Skokie,2/24/22,W,625
40150,Pulaski-Cermak,2/24/22,W,588
40160,LaSalle/Van Buren,2/24/22,W,1063
40170,Ashland-Lake,2/24/22,W,1419
40180,Oak Park-Forest Park,2/24/22,W,553
40190,Sox-35th-Dan Ryan,2/24/22,W,1510
40210,Damen-Cermak,2/24/22,W,985
40220,Western-Forest Park,2/24/22,W,730
40230,Cumberland,2/24/22,W,1378
40240,79th,2/24/22,W,2619
40250,Kedzie-Homan-Forest Park,2/24/22,W,770
40260,State/Lake,2/24/22,W,4582
40270,Main,2/24/22,W,481
40280,Central-Lake,2/24/22,W,952
40290,Ashland/63rd,2/24/22,W,448
40300,Indiana,2/24/22,W,302
40310,Western-Orange,2/24/22,W,1827
40320,Division/Milwaukee,2/24/22,W,2729
40330,Grand/State,2/24/22,W,3461
40340,Berwyn,2/24/22,W,0
40350,UIC-Halsted,2/24/22,W,3650
40360,Southport,2/24/22,W,1400
40370,Washington/Dearborn,2/24/22,W,5021
40380,Clark/Lake,2/24/22,W,6404
40390,Forest Park,2/24/22,W,1055
40400,Noyes,2/24/22,W,498
40420,Cicero-Cermak,2/24/22,W,606
40430,Clinton-Forest Park,2/24/22,W,1168
40440,California-Cermak,2/24/22,W,766
40450,95th/Dan Ryan,2/24/22,W,3715
40460,Merchandise Mart,2/24/22,W,2564
40470,Racine,2/24/22,W,1140
40480,Cicero-Lake,2/24/22,W,504
40490,Grand/Milwaukee,2/24/22,W,1247
40510,Garfield-South Elevated,2/24/22,W,440
40520,Foster,2/24/22,W,386
40530,Diversey,2/24/22,W,2335
40540,Wilson,2/24/22,W,3866
40550,Irving Park-O'Hare,2/24/22,W,1607
40560,Jackson/State,2/24/22,W,3262
40570,California/Milwaukee,2/24/22,W,2180
40580,54th/Cermak,2/24/22,W,1259
40590,Damen/Milwaukee,2/24/22,W,2427
40600,Kostner,2/24/22,W,195
40610,Ridgeland,2/24/22,W,487
40630,Clark/Division,2/24/22,W,3601
40650,North/Clybourn,2/24/22,W,2278
40660,Armitage,2/24/22,W,2119
40670,Western/Milwaukee,2/24/22,W,2106
40680,Adams/Wabash,2/24/22,W,3354
40690,Dempster,2/24/22,W,336
40700,Laramie,2/24/22,W,497
40710,Chicago/Franklin,2/24/22,W,2928
40720,East 63rd-Cottage Grove,2/24/22,W,430
40730,Washington/Wells,2/24/22,W,2967
40740,Western-Cermak,2/24/22,W,604
40750,Harlem-O'Hare,2/24/22,W,1229
40760,Granville,2/24/22,W,1766
40770,Lawrence,2/24/22,W,0
40780,Central Park,2/24/22,W,513
40790,Monroe/Dearborn,2/24/22,W,2568
40800,Sedgwick,2/24/22,W,1834
40810,Medical Center,2/24/22,W,1493
40820,Rosemont,2/24/22,W,2391
40830,18th,2/24/22,W,952
40840,South Boulevard,2/24/22,W,309
40850,Library,2/24/22,W,2223
40870,Francisco,2/24/22,W,674
40880,Thorndale,2/24/22,W,1198
40890,O'Hare Airport,2/24/22,W,5482
40900,Howard,2/24/22,W,2317
40910,63rd-Dan Ryan,2/24/22,W,1115
40920,Pulaski-Forest Park,2/24/22,W,940
40930,Midway Airport,2/24/22,W,3835
40940,Halsted/63rd,2/24/22,W,196
40960,Pulaski-Orange,2/24/22,W,2607
40970,Cicero-Forest Park,2/24/22,W,534
40980,Harlem-Forest Park,2/24/22,W,412
40990,69th,2/24/22,W,1752
41000,Cermak-Chinatown,2/24/22,W,1509
41010,Rockwell,2/24/22,W,711
41020,Logan Square,2/24/22,W,2932
41030,Polk,2/24/22,W,1788
41040,Kedzie-Cermak,2/24/22,W,540
41050,Linden,2/24/22,W,298
41060,Ashland-Orange,2/24/22,W,888
41070,Kedzie-Lake,2/24/22,W,556
41080,47th-South Elevated,2/24/22,W,450
41090,Monroe/State,2/24/22,W,2825
41120,35-Bronzeville-IIT,2/24/22,W,821
41130,Halsted-Orange,2/24/22,W,1277
41140,King Drive,2/24/22,W,205
41150,Kedzie-Midway,2/24/22,W,1865
41160,Clinton-Lake,2/24/22,W,1695
41170,Garfield-Dan Ryan,2/24/22,W,1240
41180,Kedzie-Brown,2/24/22,W,934
41190,Jarvis,2/24/22,W,722
41200,Argyle,2/24/22,W,1817
41210,Wellington,2/24/22,W,1349
41220,Fullerton,2/24/22,W,6815
41230,47th-Dan Ryan,2/24/22,W,1129
41240,Addison-O'Hare,2/24/22,W,1304
41250,Central-Evanston,2/24/22,W,342
41260,Austin-Lake,2/24/22,W,778
41270,43rd,2/24/22,W,376
41280,Jefferson Park,2/24/22,W,3041
41290,Kimball,2/24/22,W,2075
41300,Loyola,2/24/22,W,2445
41310,Paulina,2/24/22,W,1205
41320,Belmont-North Main,2/24/22,W,5217
41330,Montrose-O'Hare,2/24/22,W,925
41340,LaSalle,2/24/22,W,1435
41350,Oak Park-Lake,2/24/22,W,523
41360,California-Lake,2/24/22,W,530
41380,Bryn Mawr,2/24/22,W,1780
41400,Roosevelt,2/24/22,W,4707
41410,Chicago/Milwaukee,2/24/22,W,1808
41420,Addison-North Main,2/24/22,W,2869
41430,87th,2/24/22,W,1481
41440,Addison-Brown,2/24/22,W,955
41450,Chicago/State,2/24/22,W,5745
41460,Irving Park-Brown,2/24/22,W,1263
41480,Western-Brown,2/24/22,W,1753
41490,Harrison,2/24/22,W,2044
41500,Montrose-Brown,2/24/22,W,1019
41510,Morgan-Lake,2/24/22,W,1888
41660,Lake/State,2/24/22,W,6984
41670,Conservatory,2/24/22,W,454
41680,Oakton-Skokie,2/24/22,W,398
41690,Cermak-McCormick Place,2/24/22,W,701
41700,Washington/Wabash,2/24/22,W,4732
40010,Austin-Forest Park,2/25/22,W,601
40020,Harlem-Lake,2/25/22,W,1436
40030,Pulaski-Lake,2/25/22,W,619
40040,Quincy/Wells,2/25/22,W,1935
40050,Davis,2/25/22,W,1341
40060,Belmont-O'Hare,2/25/22,W,2331
40070,Jackson/Dearborn,2/25/22,W,2149
40080,Sheridan,2/25/22,W,1941
40090,Damen-Brown,2/25/22,W,1246
40100,Morse,2/25/22,W,2052
40120,35th/Archer,2/25/22,W,1356
40130,51st,2/25/22,W,420
40140,Dempster-Skokie,2/25/22,W,566
40150,Pulaski-Cermak,2/25/22,W,569
40160,LaSalle/Van Buren,2/25/22,W,936
40170,Ashland-Lake,2/25/22,W,1288
40180,Oak Park-Forest Park,2/25/22,W,459
40190,Sox-35th-Dan Ryan,2/25/22,W,1467
40210,Damen-Cermak,2/25/22,W,963
40220,Western-Forest Park,2/25/22,W,716
40230,Cumberland,2/25/22,W,1284
40240,79th,2/25/22,W,2582
40250,Kedzie-Homan-Forest Park,2/25/22,W,758
40260,State/Lake,2/25/22,W,4549
40270,Main,2/25/22,W,489
40280,Central-Lake,2/25/22,W,948
40290,Ashland/63rd,2/25/22,W,411
40300,Indiana,2/25/22,W,280
40310,Western-Orange,2/25/22,W,1770
40320,Division/Milwaukee,2/25/22,W,2495
40330,Grand/State,2/25/22,W,4189
40340,Berwyn,2/25/22,W,0
40350,UIC-Halsted,2/25/22,W,3433
40360,Southport,2/25/22,W,1256
40370,Washington/Dearborn,2/25/22,W,4830
40380,Clark/Lake,2/25/22,W,5487
40390,Forest Park,2/25/22,W,1018
40400,Noyes,2/25/22,W,511
40420,Cicero-Cermak,2/25/22,W,668
40430,Clinton-Forest Park,2/25/22,W,1013
40440,California-Cermak,2/25/22,W,795
40450,95th/Dan Ryan,2/25/22,W,3698
40460,Merchandise Mart,2/25/22,W,1957
40470,Racine,2/25/22,W,1162
40480,Cicero-Lake,2/25/22,W,485
40490,Grand/Milwaukee,2/25/22,W,1198
40510,Garfield-South Elevated,2/25/22,W,513
40520,Foster,2/25/22,W,445
40530,Diversey,2/25/22,W,2150
40540,Wilson,2/25/22,W,3829
40550,Irving Park-O'Hare,2/25/22,W,1577
40560,Jackson/State,2/25/22,W,2115
40570,California/Milwaukee,2/25/22,W,2044
40580,54th/Cermak,2/25/22,W,1171
40590,Damen/Milwaukee,2/25/22,W,2453
40600,Kostner,2/25/22,W,204
40610,Ridgeland,2/25/22,W,413
40630,Clark/Division,2/25/22,W,3788
40650,North/Clybourn,2/25/22,W,2334
40660,Armitage,2/25/22,W,1964
40670,Western/Milwaukee,2/25/22,W,2110
40680,Adams/Wabash,2/25/22,W,2737
